Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
France,FRA,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.8873742137,110.609933698,110.7327971227,109.6004769935,108.8500534008,105.6,105.5,105.5,102.7,105.8,102.1,98.3,97.8,97.4,97.5,100,99.5,97.6,96.6,97.1,98.4,97.7,94.8,96.5,..
French Polynesia,PYF,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.118812132,114.5802207368,112.3867146104,109.3986246664,104.111116547,92.9,79.6,78.6,67.6,63.5,61,72.6,77.6,67.9,83.8,100,115.6,103.9,96.8,90.8,89.7,90.5,89.3,89.3,..
Gabon,GAB,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,213.6206890441,249.4851595873,231.5137709446,227.9194932579,197.0732460643,159.0785034413,99.1486517588,95.1426456243,97.2344342417,95.4764794688,109.2644470945,99.3911536807,93.8740769592,90.5365334179,82.9356646344,87.5201061623,102.8208240487,101.9207818078,71.8233697373,73.2950751626,69.7712734392,63.4588538497,64.3203997835,70.7805935417,82.8006405449,103.1,122.7,126.3,139,104,124,145.7,146.7,145.5,138.3,100,93.2,103.1,116.3,108.4,86,115.9,135.4,118.8,..
"Gambia, The",GMB,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.483333333,28,27.9166666666667,29.5416666666667,26.8333333333333,26.5,26.5,26.75,26.0833333333333,25,25.0416666666667,25.5,25.5,25.375,24,24,24,24,29.3333333333333,36.5,34.9166666666667,29.75,27.9166666666667,27,27,27,28,28,28,28.5,..,..,29,28,28,28,19.5,19,20.75,..
"Gambia, The",GMB,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-17.8854799949264,-8.90768226230317,7.94836522358604,18.0805883345672,11.5149952507673,12.9822062108341,-45.9484570813722,24.3256122236336,19.9168235532368,20.4501212728142,20.2748721929646,15.8084862644583,33.4667922576171,18.9382733066604,27.0954013360694,21.3105658477455,21.8009596150585,12.3276471183113,14.5618019700946,-29.7080592355656,29.5857607936759,28.0808453037745,22.5081465077466,23.9316435246054,21.5156286283877,20.2146854118755,22.4035581485361,23.2604386536329,20.830941492836,22.1346787273183,..,..,24.1318963090858,19.6801204275511,20.4680865814816,25.2583956439869,11.2848180137213,9.35783670888042,4.45329653644134,..
"Gambia, The",GMB,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180.2569913168,134.9690995223,127.407450488,102.5117417594,81.5083961754,84.3525189332,97.4179906219,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.8506081287,98.561461322,107.5818810849,101.2748873643,99.8822274085,117.8,101.5,112.3,106.2,98.5,97.9,97.3,97.6,99.8,103.6,100,98.5,100,103,100.2,100.7,100.9,95.6,100.3,..
Georgia,GEO,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.755375,22.087125,17.5508916666667,17.0602583333333,17.0861166666667,18.0441333333333,17.8663166666667,15.845075,14.9951666666667,14.80845,13.5948916043986,11.9097117693843,12.4884754630803,12.6209166666667,11.4853833333333,11.1193916666667,10.8164,11.8008,12.5104916666667,13.655325,13.5107,12.0339916666667
Georgia,GEO,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.6559499381247,12.5915017351008,8.90886137260652,7.942062785524,6.95969854014203,7.71204166235267,20.4386061695395,-0.0524161381825589,5.33421645154787,14.4751367835711,14.33919979516,6.99857918583662,6.7481759122845,10.1159781025291,3.66225712829471,7.37748362882288,6.55865669781933,4.63543510413947,2.06923029008176,5.10459321971571,10.2601218557843,7.90954778886003
Georgia,GEO,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.3737123188,69.8048302895,72.8920850561,72.8604166113,78.0060385943,68.2,82.5,87.8,93.7,97.9,105.9,104.8,101.3,98.9,98.2,100,99.8,102.8,103,102.4,105,103.3,95.3,97.2,..
Germany,DEU,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.1980608054,100.1171807103,101.8779588481,102.5911589257,100.9732586335,98.1,95.7,95.8,93.5,99.2,96.4,93.5,92.9,94.8,97.2,100,102.2,100.2,99,100.4,101.4,98.7,96.2,101.6,..
Ghana,GHA,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
